ID,NO_BORNE,COTE_RUE,ID_VOIE_PUBLIQUE,NOM_TOPOGRAPHIQUE,LONGITUDE,LATITUDE
101638,3054,N,101366,Boulevard Charest Est,-71.22114020778969,46.81472598160188
101640,3057,N,101365,Boulevard Charest Est,-71.22216404039278,46.81437474811543
101641,3056,N,101365,Boulevard Charest Est,-71.2220604941313,46.814429847626855
101642,3055,N,101365,Boulevard Charest Est,-71.22203904801042,46.81443809767626
101657,3026,S,101365,Boulevard Charest Est,-71.2217078122537,46.81425405126474
101658,3027,S,101365,Boulevard Charest Est,-71.22162877173608,46.814280819130495
101659,3028,S,101365,Boulevard Charest Est,-71.2216101595637,46.81428540768923
101677,1365,E,105491,Rue Saint-Stanislas,-71.21157000887028,46.8139096307611
101680,1364,E,105530,Rue Sainte-Ursule,-71.21207134554486,46.812954441639846
101681,1363,E,105530,Rue Sainte-Ursule,-71.21198258698912,46.81288649520529
101682,1362,E,105530,Rue Sainte-Ursule,-71.21196561432761,46.81287235948052
101683,1361,E,105530,Rue Sainte-Ursule,-71.21188991845928,46.812807228557325
101684,1360,E,105530,Rue Sainte-Ursule,-71.2118748974253,46.812791038496684
101691,3522,O,101337,Boulevard Champlain,-71.20331366314188,46.8110263606762
101692,3523,O,101337,Boulevard Champlain,-71.20330947176282,46.811007395022585
101693,3524,O,101337,Boulevard Champlain,-71.2033277555192,46.810917273643454
101694,3525,O,101337,Boulevard Champlain,-71.20333445394381,46.81084610690718
101695,3526,O,101337,Boulevard Champlain,-71.20333754086207,46.810828598927166
101696,3527,O,101337,Boulevard Champlain,-71.20335185130807,46.810737251457674
101697,3528,O,101337,Boulevard Champlain,-71.20335383761913,46.810719750240445
101698,3529,O,101337,Boulevard Champlain,-71.20338146633625,46.81063383571595
101699,3530,O,101337,Boulevard Champlain,-71.20338457304821,46.81061784800478
101705,2102,S,105204,Rue Saint-Jean,-71.21764465928955,46.810992565982396
101726,1037,S,105212,Rue Saint-Jean,-71.21041569600816,46.81394989013215
101727,1038,S,105212,Rue Saint-Jean,-71.21039508790933,46.81396020196959
101747,1173,O,106114,Rue D'Youville,-71.21406866976879,46.81164056021794
101777,2132,S,105216,Rue Saint-Joachim,-71.21735650083772,46.81039433910486
101778,2133,S,105216,Rue Saint-Joachim,-71.21733789180561,46.810405989132306
101779,2134,S,105216,Rue Saint-Joachim,-71.21714186403253,46.81050340715186
101780,2135,S,105216,Rue Saint-Joachim,-71.21712324582899,46.810514373474696
101785,1134,E,103904,Côte du Palais,-71.21144829196186,46.815383718781206
101791,1132,O,103906,Côte du Palais,-71.21053466569697,46.814428200942345
101879,3320,N,102451,Rue de la Gare-du-Palais,-71.21265895432741,46.81758881475797
101880,3321,N,102451,Rue de la Gare-du-Palais,-71.21268060892217,46.81758324610045
101881,3322,N,102451,Rue de la Gare-du-Palais,-71.21280263045432,46.81754856983275
101882,3323,N,102451,Rue de la Gare-du-Palais,-71.2128242671854,46.81754165179995
101883,3324,N,102451,Rue de la Gare-du-Palais,-71.21294907189335,46.81750835248344
101884,3325,N,102451,Rue de la Gare-du-Palais,-71.21297166451251,46.81749939528306
101885,3326,N,102451,Rue de la Gare-du-Palais,-71.21309052840364,46.817466780559094
101886,3327,N,102451,Rue de la Gare-du-Palais,-71.21311613149292,46.81746052148539
101887,3328,N,102451,Rue de la Gare-du-Palais,-71.21323910825578,46.817423796617796
101896,3340,S,105432,Rue Saint-Paul,-71.21469701002746,46.81644628518818
101897,3341,S,105432,Rue Saint-Paul,-71.214670335082,46.81644577702288
101898,3342,S,105432,Rue Saint-Paul,-71.21453795600306,46.81644321189448
101899,3343,S,105432,Rue Saint-Paul,-71.21451325066094,46.816442007670204
101900,3344,S,105432,Rue Saint-Paul,-71.21437921326455,46.816438903930425
101901,3345,S,105432,Rue Saint-Paul,-71.21435451686256,46.81643837434588
101902,3346,S,105432,Rue Saint-Paul,-71.2142221108934,46.81643377583424
101903,3347,S,105432,Rue Saint-Paul,-71.21419937111489,46.8164325592767
101904,3348,S,105432,Rue Saint-Paul,-71.21406534924546,46.81642864539669
101907,3351,S,105430,Rue Saint-Paul,-71.21325106836274,46.816450222049255
101909,3355,S,105428,Rue Saint-Paul,-71.21290429670329,46.816494368689156
101910,3353,S,105428,Rue Saint-Paul,-71.21299489726988,46.81647905024039
101911,3354,S,105428,Rue Saint-Paul,-71.21292748418007,46.81648979803216
101912,3358,S,105426,Rue Saint-Paul,-71.21220896365574,46.81662688724076
101913,3357,S,105426,Rue Saint-Paul,-71.21223878510524,46.816621537738186
101914,3356,S,105426,Rue Saint-Paul,-71.21231823561436,46.81660039657066
101915,3330,O,105367,Rue Saint-Nicolas,-71.21422777225116,46.81690982982336
101916,3331,O,105367,Rue Saint-Nicolas,-71.21421473291792,46.81689498616952
101917,3332,O,105367,Rue Saint-Nicolas,-71.21414374723902,46.816817052500916
101918,3333,O,105367,Rue Saint-Nicolas,-71.2141336783374,46.816802865033324
101919,3334,O,105367,Rue Saint-Nicolas,-71.21407045579231,46.816727275922005
101920,3335,O,105367,Rue Saint-Nicolas,-71.21405542882941,46.81671176092402
101921,3491,O,105366,Rue Saint-Nicolas,-71.21364556744798,46.81623078785676
101922,3490,O,105366,Rue Saint-Nicolas,-71.21368165618786,46.81627127153001
101936,3020,S,101365,Boulevard Charest Est,-71.2223625167377,46.814052719937415
101939,1276,O,103616,Côte de la Montagne,-71.203694813142,46.812873561364306
101940,3497,O,105365,Rue Saint-Nicolas,-71.21318594247853,46.81570127294055
101941,3496,O,105365,Rue Saint-Nicolas,-71.21319899003902,46.81571678239645
101942,3495,O,105365,Rue Saint-Nicolas,-71.21326228141768,46.81579776041411
101943,3494,O,105365,Rue Saint-Nicolas,-71.21327331458522,46.81581057449883
101944,3493,O,105365,Rue Saint-Nicolas,-71.21331714203565,46.8158466737985
101945,4000,E,100327,1re Avenue,-71.23548938274888,46.82801743566354
101946,4001,E,100327,1re Avenue,-71.23550078803501,46.82803197249822
101947,4002,E,100327,1re Avenue,-71.23556349613607,46.828113742471984
101948,4003,E,100327,1re Avenue,-71.23557485693944,46.82812597651125
101949,4004,E,100327,1re Avenue,-71.23563502622859,46.82820130335864
101968,3168,S,104514,Rue du Roi,-71.22682746383964,46.814218640281716
101969,3167,S,104514,Rue du Roi,-71.22680962592503,46.81422522197089
101970,3166,S,104514,Rue du Roi,-71.2266891470579,46.814262296453386
101971,3165,S,104514,Rue du Roi,-71.22667055544767,46.814268379107624
101972,3164,S,104514,Rue du Roi,-71.2265598059223,46.814306885084235
102010,3064,N,101363,Boulevard Charest Est,-71.22523155487497,46.81338548597893
102011,3065,N,101363,Boulevard Charest Est,-71.22525616562598,46.813377791045774
102012,3063,N,101363,Boulevard Charest Est,-71.22480695519154,46.81354132141154
102014,3062,N,101363,Boulevard Charest Est,-71.22468015458378,46.813583822662565
102025,1282,O,103616,Côte de la Montagne,-71.20331298995536,46.81324231369893
102046,3077,S,103778,Rue Notre-Dame-des-Anges,-71.22476899111398,46.813751879725245
102065,1045,N,105213,Rue Saint-Jean,-71.2097475820856,46.81450878915762
102066,1046,N,105213,Rue Saint-Jean,-71.20976829535776,46.814495489981084
102068,3021,S,101365,Boulevard Charest Est,-71.22233927819303,46.814060189673
102168,1165,N,101774,Rue Dauphine,-71.21079653770825,46.81288140707402
102169,1166,N,101774,Rue Dauphine,-71.2108163602058,46.81287316921351
102170,1167,N,101774,Rue Dauphine,-71.210921918054,46.812817932426114
102171,1168,N,101774,Rue Dauphine,-71.21094380898182,46.81280755854454
102188,1096,N,101842,Côte Dinan,-71.21045828899759,46.81646553159232
102189,1281,O,103616,Côte de la Montagne,-71.20331280148825,46.813227857640946
102190,1280,O,103616,Côte de la Montagne,-71.20331555548555,46.81314158322616
102191,1279,O,103616,Côte de la Montagne,-71.20330983433684,46.813127916863486
102192,1278,O,103616,Côte de la Montagne,-71.2033040976803,46.813027624249976
102193,1277,O,103616,Côte de la Montagne,-71.2033050229624,46.81301316134764
102194,3551,N,105243,Rue Saint-Joseph Est,-71.22720380369674,46.81345356172625
102208,1292,E,103616,Côte de la Montagne,-71.20355220826121,46.81366670608199
102209,1291,E,103616,Côte de la Montagne,-71.20351073059814,46.81379507877101
102210,1290,E,103616,Côte de la Montagne,-71.20350430378102,46.81381171663203
102228,2740,O,101642,Rue Louis-Alexandre-Taschereau,-71.21619546881028,46.808758659159295
102229,2741,O,101642,Rue Louis-Alexandre-Taschereau,-71.21618423487145,46.80874546874833
102230,2742,O,101642,Rue Louis-Alexandre-Taschereau,-71.21612961143897,46.808658788270826
102231,2743,O,101642,Rue Louis-Alexandre-Taschereau,-71.21611780926511,46.80864523255581
102232,2744,O,101642,Rue Louis-Alexandre-Taschereau,-71.2160637074285,46.80856032107461
102233,2745,O,101642,Rue Louis-Alexandre-Taschereau,-71.2160546975516,46.80854785444148
102269,1135,E,103904,Côte du Palais,-71.21146668573114,46.81539725198097
102270,1120,O,103904,Côte du Palais,-71.21176497767355,46.81533620106716
102311,2471,N,104904,Rue Saunders,-71.22496681987845,46.80248729071256
102334,2035,S,105196,Rue Saint-Jean,-71.2245234578913,46.80817353884382
102335,2036,S,105196,Rue Saint-Jean,-71.22439436068811,46.80820606834852
102336,2037,S,105196,Rue Saint-Jean,-71.22437228820493,46.808211371987625
102337,2051,S,105197,Rue Saint-Jean,-71.22283310582041,46.80871803786765
102391,2149,E,104783,Côte De Salaberry,-71.22788736299192,46.80695503314716
102406,2078,E,104976,Rue Scott,-71.22128264929172,46.809338180757294
102407,2077,E,104976,Rue Scott,-71.22127196079286,46.80932570712147
102408,2076,E,104976,Rue Scott,-71.22117774015862,46.80921518620282
102410,2072,E,104964,Rue Sainte-Claire,-71.22141326857617,46.809879724007544
102411,2073,E,104964,Rue Sainte-Claire,-71.22138674868869,46.80982687532895
102412,2074,E,104964,Rue Sainte-Claire,-71.22137881943023,46.809813997467266
102422,3681,E,112189,Boulevard Champlain,-71.20317500774846,46.80968159329821
102423,3680,E,112189,Boulevard Champlain,-71.203174796128,46.809665356084906
102424,3679,E,112189,Boulevard Champlain,-71.20318026528706,46.80957526845539
102425,3678,E,112189,Boulevard Champlain,-71.20318228104311,46.80956002515475
102432,2814,N,102955,Avenue Wilfrid-Laurier,-71.21647645375053,46.80533805705604
102433,2813,N,102955,Avenue Wilfrid-Laurier,-71.21645884564333,46.80534701975444
102434,2812,N,102955,Avenue Wilfrid-Laurier,-71.21635657704142,46.80540374354878
102435,2811,N,102955,Avenue Wilfrid-Laurier,-71.21633790769695,46.80541567269113
102448,3280,O,103181,Carré Lépine,-71.2197229817573,46.81368365482123
102449,3281,O,103181,Carré Lépine,-71.21971681440225,46.81366927237072
102450,3282,O,103181,Carré Lépine,-71.21967959244898,46.81356468034732
102451,3283,O,103181,Carré Lépine,-71.21963924351016,46.81344865555094
102476,3225,S,105545,Rue De Saint-Vallier Est,-71.2272853009999,46.81144176262045
102477,3226,S,105545,Rue De Saint-Vallier Est,-71.22726370973119,46.81144687483113
102478,3227,S,105545,Rue De Saint-Vallier Est,-71.22712936041704,46.8114839299779
102479,3228,S,105545,Rue De Saint-Vallier Est,-71.2271077757845,46.811489536919275
102480,3229,S,105545,Rue De Saint-Vallier Est,-71.22697021630738,46.811523706433235
102485,3234,S,105546,Rue De Saint-Vallier Est,-71.22634760419834,46.81169143893461
102486,3235,S,105546,Rue De Saint-Vallier Est,-71.22605982965192,46.811768888641055
102487,3236,S,105546,Rue De Saint-Vallier Est,-71.22603752470313,46.811776488155296
102488,3237,S,105546,Rue De Saint-Vallier Est,-71.22591103592569,46.8118106221514
102489,3238,S,105546,Rue De Saint-Vallier Est,-71.22589096448174,46.811816714067824
102490,3239,S,105546,Rue De Saint-Vallier Est,-71.22576921697375,46.81184972027501
102491,3240,S,105546,Rue De Saint-Vallier Est,-71.22574912586168,46.81185532648531
102492,3241,S,105546,Rue De Saint-Vallier Est,-71.22559790370421,46.81188313955393
102493,3242,S,105547,Rue De Saint-Vallier Est,-71.22503644743924,46.81189653069258
102494,3243,S,105547,Rue De Saint-Vallier Est,-71.22501252134757,46.81189369544949
102511,3273,N,111766,Rue De Sainte-Hélène,-71.2226464111332,46.813622690083506
102512,3272,N,111766,Rue De Sainte-Hélène,-71.22242003710696,46.81369307657589
102513,3271,N,111766,Rue De Sainte-Hélène,-71.22239925079258,46.8137006657921
102514,3265,S,111766,Rue De Sainte-Hélène,-71.2224922886088,46.81349900893146
102515,3266,S,111766,Rue De Sainte-Hélène,-71.22246926219326,46.813508600506324
102516,3267,S,111766,Rue De Sainte-Hélène,-71.22236761492177,46.813540963405295
102517,3268,S,111766,Rue De Sainte-Hélène,-71.22234604233357,46.8135475679703
102518,3269,S,111766,Rue De Sainte-Hélène,-71.22209410801904,46.81362818210707
102519,3270,S,111766,Rue De Sainte-Hélène,-71.22207105472472,46.81363479596189
102532,2589,S,104806,Rue Jacques-Parizeau,-71.22073381424467,46.8058735305008
102551,2226,S,104443,Boulevard René-Lévesque Est,-71.22425421646955,46.80549647989158
102571,2228,S,104443,Boulevard René-Lévesque Est,-71.22409386391945,46.80558076531286
102591,3260,E,102042,Rue du Parvis,-71.22253072846075,46.81335267368769
102592,3261,E,102042,Rue du Parvis,-71.22251788493058,46.813339835931494
102593,3262,E,102042,Rue du Parvis,-71.22246376726262,46.81325778849009
102594,3263,E,102042,Rue du Parvis,-71.22236785333689,46.81315166955278
102611,1212,O,100284,Rue D'Auteuil,-71.2111711973388,46.81082916811131
102694,1123,O,103904,Côte du Palais,-71.21164890558926,46.81523843925503
102695,1124,O,103904,Côte du Palais,-71.21157809463516,46.81517628257409
102696,1125,O,103904,Côte du Palais,-71.21156131203725,46.815162694393194
102731,3487,O,105437,Rue Saint-Pierre,-71.20284764902613,46.81419238519801
102751,3386,S,105421,Rue Saint-Paul,-71.20866074102358,46.81677137035842
102752,3385,S,105421,Rue Saint-Paul,-71.20879831960632,46.81678762059333
102753,3384,S,105421,Rue Saint-Paul,-71.20881995777901,46.81678977167501
102754,3383,S,105421,Rue Saint-Paul,-71.20895301564612,46.81680604972064
102755,3382,S,105421,Rue Saint-Paul,-71.20897632794573,46.81680894610021
102756,3381,S,105421,Rue Saint-Paul,-71.20910774452423,46.81682597183711
102757,3380,S,105421,Rue Saint-Paul,-71.20913051653334,46.8168296362263
102793,3406,S,105418,Rue Saint-Paul,-71.20492372753401,46.81636462662198
102794,3407,S,105418,Rue Saint-Paul,-71.20489929182837,46.81636097164207
102795,3408,S,105418,Rue Saint-Paul,-71.204772941152,46.81634733750608
102796,3409,S,105418,Rue Saint-Paul,-71.20474740463638,46.81634368027571
102797,3410,S,105418,Rue Saint-Paul,-71.20461888517295,46.8163285389328
102798,3411,S,105418,Rue Saint-Paul,-71.2045944924536,46.816327168707794
102799,3412,S,105418,Rue Saint-Paul,-71.20446372547188,46.81631051163917
102800,3413,S,105418,Rue Saint-Paul,-71.20444152419745,46.81630836319968
102801,3414,S,105418,Rue Saint-Paul,-71.20433378843383,46.816296188376846
102802,3415,S,105418,Rue Saint-Paul,-71.20431015952211,46.81629309507926
102803,3416,S,105418,Rue Saint-Paul,-71.20418114413737,46.8162760850461
102804,3417,S,105418,Rue Saint-Paul,-71.2041606601252,46.81627297236873
102805,3418,S,105418,Rue Saint-Paul,-71.20402917194733,46.81626027765495
102806,3419,S,105418,Rue Saint-Paul,-71.20400869487665,46.81625769569504
102807,3420,S,105418,Rue Saint-Paul,-71.20388498531908,46.816239546135286
102808,3440,S,104832,Quai Saint-André,-71.20784940228988,46.81716050106857
102809,3441,S,104832,Quai Saint-André,-71.20778406551739,46.817154850551304
102810,3442,S,104832,Quai Saint-André,-71.2077596192333,46.817150431554026
102811,3443,S,104832,Quai Saint-André,-71.20764758159672,46.81713518269586
102812,3444,S,104832,Quai Saint-André,-71.20762425919294,46.817131521414616
102813,3445,S,104832,Quai Saint-André,-71.20746127252468,46.81711049679731
102814,3446,S,104832,Quai Saint-André,-71.20730394209143,46.81709307153767
102815,3447,S,104832,Quai Saint-André,-71.20728193163774,46.81709051763217
102817,3450,S,104832,Quai Saint-André,-71.20686910935974,46.81703821691905
102818,3451,S,104832,Quai Saint-André,-71.2068458168735,46.81703683138242
102819,3455,S,104830,Quai Saint-André,-71.20394735936195,46.816699112260025
102820,3454,S,104830,Quai Saint-André,-71.20397397987749,46.81670046892062
102831,3453,S,104830,Quai Saint-André,-71.20410847110597,46.81671424278369
102851,3537,O,101338,Boulevard Champlain,-71.20343641859758,46.80925975580078
102852,3538,O,101338,Boulevard Champlain,-71.20343731388398,46.80924299898844
102853,3539,O,101338,Boulevard Champlain,-71.2034471002655,46.809153433586054
102854,3540,O,101338,Boulevard Champlain,-71.20344925269814,46.80913863026346
102911,3070,S,103777,Rue Notre-Dame-des-Anges,-71.22565686843586,46.81342707950716
102912,3071,S,103777,Rue Notre-Dame-des-Anges,-71.22563585905444,46.813435579363
102913,3072,S,103777,Rue Notre-Dame-des-Anges,-71.22552027382552,46.813479836710385
102914,3073,S,103777,Rue Notre-Dame-des-Anges,-71.22550168666801,46.8134872146295
102951,2048,S,105197,Rue Saint-Jean,-71.22307160109091,46.80860825959175
102991,3449,S,104832,Quai Saint-André,-71.20700755308175,46.81705447295942
102992,3448,S,104832,Quai Saint-André,-71.2071395282303,46.817067125257225
103031,2402,E,101197,Avenue Cartier,-71.22740295492812,46.80503374368424
103171,3482,O,105438,Rue Saint-Pierre,-71.20298419979532,46.814593973498745
103191,2547,N,102314,Grande Allée Est,-71.21705067847267,46.8061741772308
103211,2556,N,102313,Grande Allée Est,-71.21772603175727,46.80579071827618
103231,2550,N,102313,Grande Allée Est,-71.21733733116669,46.80601656309146
103232,2551,N,102313,Grande Allée Est,-71.21735600251564,46.8060067569284
103271,2552,N,102313,Grande Allée Est,-71.21746742716859,46.8059449188661
103272,2553,N,102313,Grande Allée Est,-71.217486098469,46.80593511268195
103273,2554,N,102313,Grande Allée Est,-71.21758392100959,46.80586723321642
103274,2555,N,102313,Grande Allée Est,-71.2176025779062,46.80585634753372
103291,2041,S,105196,Rue Saint-Jean,-71.22407132760148,46.80828926006225
103292,2042,S,105196,Rue Saint-Jean,-71.22393227788292,46.808320295628484
103331,3452,S,104830,Quai Saint-André,-71.20412659660188,46.816717369979855
103351,4090,E,103887,Rue Ozanam,-71.23753846506669,46.827738524069545
103352,4089,E,103887,Rue Ozanam,-71.23745717489804,46.82764480175205
103353,4088,E,103887,Rue Ozanam,-71.23744601639622,46.827633007417724
103371,3250,N,105553,Rue De Saint-Vallier Est,-71.2209548908844,46.813077127997126
103372,3251,N,105553,Rue De Saint-Vallier Est,-71.22093217727536,46.81308463912385
103373,3252,N,105553,Rue De Saint-Vallier Est,-71.22081472550855,46.813128696558934
103374,3253,N,105553,Rue De Saint-Vallier Est,-71.22078933887313,46.81313622449149
103375,3254,N,105553,Rue De Saint-Vallier Est,-71.22067322324952,46.813180264369834
103391,2059,S,105200,Rue Saint-Jean,-71.22125376339622,46.80940726628876
103532,2419,O,101199,Avenue Cartier,-71.22641932907929,46.803974356319564
103533,2420,O,101199,Avenue Cartier,-71.22632164665772,46.80389874061776
103534,2421,O,101199,Avenue Cartier,-71.2263052979041,46.80388624938218
103535,2422,O,101199,Avenue Cartier,-71.22622041183926,46.80381810038199
103536,2423,O,101199,Avenue Cartier,-71.22620516052984,46.80380634887114
103537,2395,E,101199,Avenue Cartier,-71.22614769004025,46.80402202478547
103538,2394,E,101199,Avenue Cartier,-71.22613132449152,46.80400731151664
103539,2393,E,101199,Avenue Cartier,-71.22604010184176,46.80394437552643
103540,2392,E,101199,Avenue Cartier,-71.2260259147407,46.803931870538285
103543,2424,O,101200,Avenue Cartier,-71.22582303697637,46.80349664210452
103544,2425,O,101200,Avenue Cartier,-71.22580458296129,46.80348638626315
103551,2426,O,101200,Avenue Cartier,-71.22571871525946,46.80341821612292
103552,2427,O,101200,Avenue Cartier,-71.22570346417255,46.803406464543166
103553,2428,O,101200,Avenue Cartier,-71.22562006535543,46.803330910606576
103554,2429,O,101200,Avenue Cartier,-71.22560696279176,46.80331914539218
103555,2430,O,101200,Avenue Cartier,-71.2254894374783,46.80323113175757
103556,2431,O,101200,Avenue Cartier,-71.22547311911103,46.80322087132126
103557,2391,E,101200,Avenue Cartier,-71.2256602172777,46.80359754379397
103558,2390,E,101200,Avenue Cartier,-71.22564603035626,46.803585038756985
103559,2389,E,101200,Avenue Cartier,-71.22555354632867,46.80351686546063
103560,2388,E,101200,Avenue Cartier,-71.22553830516672,46.80350585150245
103561,2387,E,101200,Avenue Cartier,-71.2253312570063,46.8033311399201
103562,2386,E,101200,Avenue Cartier,-71.22531490192573,46.80331717316951
103563,2432,O,101201,Avenue Cartier,-71.22511270403723,46.80292706516776
103564,2433,O,101201,Avenue Cartier,-71.22509959165053,46.80291455325402
103565,2434,O,101201,Avenue Cartier,-71.22495258455508,46.80279201765264
103566,2435,O,101201,Avenue Cartier,-71.224856823656,46.8027128349311
103567,2385,E,101201,Avenue Cartier,-71.22499400102213,46.8030691868894
103568,2384,E,101201,Avenue Cartier,-71.22482838789603,46.80292896507636
103569,2383,E,101201,Avenue Cartier,-71.22481313714114,46.80291721337509
103572,2436,O,101202,Avenue Cartier,-71.22446614575563,46.80240691127812
103574,2437,O,101202,Avenue Cartier,-71.22436490867032,46.80233349352412
103575,2438,O,101202,Avenue Cartier,-71.22434856404433,46.8023202642737
103576,2439,O,101202,Avenue Cartier,-71.22426038082095,46.802252071697204
103577,2440,O,101202,Avenue Cartier,-71.2242451434821,46.80224031983418
103591,2418,O,101199,Avenue Cartier,-71.22644321074786,46.80398679972628
103592,2417,O,101199,Avenue Cartier,-71.22646174778826,46.80400222787733
103593,2381,E,101202,Avenue Cartier,-71.22408462075009,46.802337570215506
103594,2380,E,101202,Avenue Cartier,-71.22406933061639,46.802322858841016
103651,3369,E,105424,Rue Saint-Paul,-71.21043726588246,46.816986670382214
103652,3366,E,105424,Rue Saint-Paul,-71.21072655168136,46.81693059912941
103653,3365,E,105424,Rue Saint-Paul,-71.21075414224514,46.81692499397531
103654,3364,E,105424,Rue Saint-Paul,-71.21087774617376,46.81690102463694
103655,3363,E,105424,Rue Saint-Paul,-71.2109029709072,46.81689489435722
103656,3362,E,105424,Rue Saint-Paul,-71.21103070376226,46.81686802036108
103657,3361,E,105424,Rue Saint-Paul,-71.2110543501364,46.81686244863334
103658,3360,E,105424,Rue Saint-Paul,-71.21117953851366,46.81683840615038
103659,3359,E,105424,Rue Saint-Paul,-71.2112047631828,46.81683227580442
300019,3176,E,101187,Rue Caron,-71.2280148203576,46.81243743498844
300020,3175,E,101187,Rue Caron,-71.22800529848023,46.81242320926333
300023,1352,N,104854,Rue Sainte-Anne,-71.21058306956387,46.812385555385546
300024,1353,N,104854,Rue Sainte-Anne,-71.21064347972015,46.81235086803456
300025,1354,N,104854,Rue Sainte-Anne,-71.2106581478095,46.81234428155666
300037,2615,N,104806,Rue Jacques-Parizeau,-71.22125807895252,46.805856346406394
300038,2614,N,104806,Rue Jacques-Parizeau,-71.22124681492308,46.80586251695884
300039,2621,N,104806,Rue Jacques-Parizeau,-71.22183359073273,46.80553000778684
300040,2613,N,104806,Rue Jacques-Parizeau,-71.22112744051364,46.80592426485166
300041,2612,N,104806,Rue Jacques-Parizeau,-71.2211153050517,46.80593091769166
300042,2611,N,104806,Rue Jacques-Parizeau,-71.2210234109818,46.805988156057914
300043,2610,N,104806,Rue Jacques-Parizeau,-71.22101316205568,46.80599479700221
300067,2370,O,105663,Avenue Louis-St-Laurent,-71.2217302572818,46.803845306803815
300068,2372,O,105663,Avenue Louis-St-Laurent,-71.22162620020667,46.803760802849354
300069,2374,O,105663,Avenue Louis-St-Laurent,-71.22153191634223,46.80367426697137
300070,2371,O,105663,Avenue Louis-St-Laurent,-71.2217178685479,46.803835920695
300071,2373,O,105663,Avenue Louis-St-Laurent,-71.22161712210927,46.80375110797029
300075,5001,,,Stationnement Gare-du-Palais,-71.21458772811069,46.81706543381666
300076,5002,,,Stationnement Gare-du-Palais,-71.21459837532558,46.8171054552829
300077,5003,,,Stationnement Gare-du-Palais,-71.21459986838072,46.81711428941843
300078,5004,,,Stationnement Gare-du-Palais,-71.21483239032756,46.81716776942908
300079,5005,,,Stationnement Gare-du-Palais,-71.21483318145744,46.81715725669741
300080,5006,,,Stationnement Gare-du-Palais,-71.21482804653812,46.81710995872754
300081,5007,,,Stationnement Gare-du-Palais,-71.21482839582318,46.817098738040066
300082,5008,,,Stationnement Gare-du-Palais,-71.21481542675679,46.817054601750044
300083,5009,,,Stationnement Gare-du-Palais,-71.21481182346454,46.817044755207185
300084,5010,,,Stationnement Gare-du-Palais,-71.2148027506081,46.81700685607396
300085,5011,,,Stationnement Gare-du-Palais,-71.21479865806928,46.816996679719416
300086,5012,,,Stationnement Gare-du-Palais,-71.214784748952,46.81695675960952
300087,5013,,,Stationnement Gare-du-Palais,-71.21478115032114,46.8169472638959
300088,5014,,,Stationnement Gare-du-Palais,-71.21476279773893,46.816908262175915
300089,5015,,,Stationnement Gare-du-Palais,-71.21475773090229,46.816899720251925
300090,5016,,,Stationnement Gare-du-Palais,-71.21473989429664,46.81686207376167
300091,5017,,,Stationnement Gare-du-Palais,-71.21471743513318,46.81672677325908
300092,5018,,,Stationnement Gare-du-Palais,-71.21465100203952,46.816723454577954
300093,5019,,,Stationnement Gare-du-Palais,-71.21463712920772,46.816722857472094
300094,5020,,,Stationnement Gare-du-Palais,-71.21458457777237,46.81672080153652
300095,5021,,,Stationnement Gare-du-Palais,-71.21457068742882,46.81671987166525
300096,5022,,,Stationnement Gare-du-Palais,-71.21446777108214,46.81681949250618
300097,5023,,,Stationnement Gare-du-Palais,-71.21447534510295,46.81683033086617
300098,5024,,,Stationnement Gare-du-Palais,-71.2145000773142,46.81686520844317
300099,5025,,,Stationnement Gare-du-Palais,-71.21450665057026,46.81687469459252
300100,5026,,,Stationnement Gare-du-Palais,-71.21452250891872,46.8169074504328
300101,5027,,,Stationnement Gare-du-Palais,-71.21452726837751,46.816916534069875
300119,5081,,,Stationnement de l'Esplanade,-71.21182248393093,46.81099959569849
300120,5070,,,Stationnement de l'Esplanade,-71.21165833142499,46.81108857434941
300121,5071,,,Stationnement de l'Esplanade,-71.21166865370022,46.81109627406399
300122,5080,,,Stationnement de l'Esplanade,-71.21183098510072,46.811007315720964
300123,5072,,,Stationnement de l'Esplanade,-71.21170777153141,46.81112935350867
300124,5079,,,Stationnement de l'Esplanade,-71.211868998969,46.8110391514767
300125,5078,,,Stationnement de l'Esplanade,-71.21187711999076,46.81104586626271
300126,5073,,,Stationnement de l'Esplanade,-71.21171663292735,46.81113656750079
300127,5074,,,Stationnement de l'Esplanade,-71.21175136704021,46.81116612060992
300128,5075,,,Stationnement de l'Esplanade,-71.21175974413336,46.811173373596
300129,5077,,,Stationnement de l'Esplanade,-71.21191401348895,46.811076206572096
300130,5076,,,Stationnement de l'Esplanade,-71.21192249825779,46.81108367479037
300131,5000,,,Stationnement Gare-du-Palais,-71.21458476515959,46.81705544832287
300151,2240,S,104445,Boulevard René-Lévesque Est,-71.22241578138951,46.80646935665403
300152,2241,S,104445,Boulevard René-Lévesque Est,-71.22240156629235,46.80647823587407
300153,2242,S,104445,Boulevard René-Lévesque Est,-71.22229498327148,46.80653535205535
300154,2243,S,104445,Boulevard René-Lévesque Est,-71.22228022099095,46.80654348801109
300155,2244,S,104445,Boulevard René-Lévesque Est,-71.22217514227945,46.80660435508738
300156,2245,S,104445,Boulevard René-Lévesque Est,-71.22216354055573,46.80660977216131
300157,2246,S,104445,Boulevard René-Lévesque Est,-71.22205557514654,46.806667409635985
300158,2247,S,104445,Boulevard René-Lévesque Est,-71.22204442074765,46.80667198720923
